artnr;artsuch;artbez1;artbez2;artbez3;vk1;zeichnr;zeichindex;warengru;artgru;rabgru;provgru;charakter;artbezmem;vk2;vk3;vk4;vk5;vk6;vk7;vk8;vk9;peinheit;meinheit;katseite;kennz1;kennz2;kennz3;musternr;dokuartnr;arbplanr;pruefplanr;lagartnr;rabkz;provkz;mwst;gewicht;bruttogew;leg_anteil;mass1;mass2;mass3;veinheit;stahl;werkzeugnr;wzanlage;wzinfo;sollmass1;sollmassa;pruefmitt1;sollmass2;sollmassb;pruefmitt2;sollmass3;sollmassc;pruefmitt3;sollmass4;sollmassd;pruefmitt4;sollmass5;sollmasse;pruefmitt5;signiernr;stempelung;bemmem;bemmem2;bemmem3;bemmem4;bemmem5;bemtext;letzt_zu;letzt_ab;letzt_erh;letzt_ek;letzt_lief;letzt_kalk;mindmengnr;staffkz;abmenge1;dm_proz1;abmenge2;dm_proz2;abmenge3;dm_proz3;abmenge4;dm_proz4;abmenge5;dm_proz5;abmenge6;dm_proz6;abmenge7;dm_proz7;abmenge8;dm_proz8;lagerbest;mehrorte;serien;lagerplatz;dispogru;mindbest;maxbest;losgroesse;wbzeit;leistung;aend_apla;aend_stuli;aend_pruef;sperrkz;auf_art;liefbed;lagertage;warennr;verpackart;versandart;artgru6;mus_hnr;verftage;ekbasis;kunde;zone;sz;kurvensatz;automat;cncprog;stlaenge;schlweite;stgewicht;querschn;durchm_a;durchm_i;geslaenge;abstich_mm;mus_hsuch;mus_lnr;stdpfad;mus_lsuch;kalk_mek;mus_rueck;mus_ausg;rev_pruef;kosttr;kalk_mgk;mus_hdat;etireport;tz;ursprland;lz;kalk_fek;rev_apla;kalk_fgk;rev_stuli;zuschfakt;fixum1;fixum2;preisindiv;sp_bez1;sp_bet1;sp_bez2;sp_bet2;sp_bez3;sp_bet3;sp_bez4;sp_bet4;metallart;mlaenge;mbreite;mstaerke;rahmenart;rlaenge;rbreite;rstaerke;kat1;katseite1;kat2;katseite2;kat3;katseite3;kat4;katseite4;tempart;abmenge9;dm_proz9;abmenge10;dm_proz10;vktext1;vktext2;vktext3;vktext4;vktext5;vktext6;vktext7;vktext8;vktext9;gaufschl;pauschalkz;paucharge;zeichform;empb_druck;sperre;invdatum;mahnkz;sperreart;shopexport;betaufart;bildpfad1;bildpfad2;bildpfad3;bildpfad4;bildpfad5;kostst;kalk_fk;kalk_mk;kalk_aus;bildpfad6;bildpfad7;bildpfad8;bildpfad9;bildpfad10;bildpfad11;bildpfad12;artgru1;artgru2;artgru3;artgru4;artgru5;aktionsvk1;vonaktdat;bisaktdat;kennz4;kennz5;gkvor;letzt_adat;auslagmeng;garantiemo;letztkalib;tagekalib;tsaktivkz;tsgewcls;sktokz;artbez1eng;artbez2eng;eisbest;vktext10;liefabmeng;artnrlief;letzt_ang;neu_user;neu_datum;aend_user;aend_datum;servreport
40.10.3185;STAHLROHR STARKW.;Stahlrohr starkw. nahtl. E355 (St. 52);Ø140/30;Länge 660mm;0;;;;RO00;RO00;RO00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;E355;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;26.08.2011;07.10.2011;  -   -;191.05;72016;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;2;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/004-SRV-CTS-01 # rschuepbach;17.08.2011;01/005-SRV-CTS-01 # SBrunner;23.08.2011;
40.10.3186;STAHLROHR PRÄZ. V;Stahlrohr präz. nahtl. E235 (St 35);Ø140/30;Länge 660mm;0;;;;RO00;RO00;RO00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;E355;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;  -   -;  -   -;  -   -;123.1;72016;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;2;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/005-SRV-CTS-01 # SBrunner;23.08.2011;01/005-SRV-CTS-01 # SBrunner;29.08.2011;
40.10.3187;STAHLROHR  SIEDEROHR V;Siederohr St. 37;Ø51/2.6;Länge 378mm;0;190 02 12;-;;RO00;RO00;RO00;HF;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;22.05.2023;18.10.2023;  -   -;2.63;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;KZM;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;26.07.2011;01/004-JOS-NB05 # smischler;02.05.2018;
40.10.3188;STAHLROHR GELÄNDERR. V;Geländerrohr, St. 35;"Ø1"", Ø33.7x2";Länge 1730mm;0;;;;150;150;150;HF;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;  -   -;  -   -;  -   -;12.6;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;0;0;0;0;0;;0;;;0;  -   -;  -   -;;KZM;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/005-SRV-CTS-01 # SBrunner;29.08.2011;01/005-SRV-CTS-01 # SBrunner;29.08.2011;
40.10.3189;STAHLROHR PRÄZ.;Stahlrohr präz. nahtl. E235 (St 35);Ø48/8;Länge 478mm;0;;;;RO00;RO00;RO00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;E355;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;06.09.2011;13.09.2011;  -   -;32.03;72016;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;2;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/004-SRV-CTS-01 # rschuepbach;30.08.2011;01/004-SRV-CTS-01 # rschuepbach;30.08.2011;
40.10.3190;STAHLROHR PRÄZ.;Stahlrohr präz. nahtl. E235 (St 35);Ø15x2;Länge: 275mm;0;;;;120;120;120;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;18.08.2023;16.12.2025;  -   -;6.4;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;FALSCH;FALSCH;SCHLOS 2.0;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;KZM;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/010-SRV-CTS-01 # cad1;02.11.2011;03/010-TIB-NB02 # aschuepbach;16.01.2019;
40.10.3191;STAHLROHR PRÄZ.;Stahlrohr präz. nahtl. E235 (St 35);Ø40x3;L= 60mm;0;;;;120;120;120;HF;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;28.11.2016;16.03.2017;  -   -;7.5;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;KZM;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;05.12.2011;01/007-SRV-CTS-01 # cad2;26.04.2013;
40.10.3192;STAHLROHR  SIEDEROHR V;Siederohr St. 37;Ø76.1x2.9;Länge 65mm;0;;;;RO00;RO00;RO00;HF;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;13.01.2017;16.03.2017;  -   -;3.7;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;KZM;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;27.01.2012;01/007-SRV-CTS-01 # cad2;27.01.2012;
40.10.3193;STAHLROHR PRÄZ.;Stahlrohr präz. nahtl. E235 (St 35);Ø20x2;L= 60mm;0;;;;120;120;120;HF;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;  -   -;  -   -;  -   -;4.5;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;KZM;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;27.01.2012;01/007-SRV-CTS-01 # cad2;27.01.2012;
40.10.3194;STAHLROHR PRÄZ.;Stahlrohr präz. nahtl. E235 (St 35);Ø30/2;Länge 265mm;0;;;;RO00;RO00;RO00;HF;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;S235JRG2;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;05.11.2012;21.01.2014;  -   -;5.89;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;6000;0;2.04;2;30;24;0;0;;0;;;0;  -   -;  -   -;;KZM;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;06.02.2012;01/007-SRV-CTS-01 # cad2;06.02.2012;
40.10.3195;STAHLROHR STARKW.;Stahlrohr starkw. nahtl. E355 (St. 52);Ø70/10;Länge 570mm;0;;;;RO00;RO00;RO00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;E355;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;05.11.2012;21.01.2014;  -   -;35.53;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;2;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;06.02.2012;01/007-SRV-CTS-01 # cad2;09.02.2012;
40.10.3196;STAHLROHR  SIEDEROHR;Siederohr nahtl. St. 37;Ø273/6.3;Länge 560mm;0;;;;RO00;RO00;RO00;HW;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;S235JR;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;05.11.2012;21.01.2014;  -   -;82.28;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;06.02.2012;01/010-W7-02 # cad1;11.06.2015;
40.10.3197;STAHLROHR PRÄZ.;Stahlrohr präz. nahtl. E235 (St 35);Ø60/3;Länge 18mm;0;;;;RO00;RO00;RO00;HF;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;S235JRG2;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;05.11.2012;21.01.2014;  -   -;4.77;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;6000;0;2.04;2;30;24;0;0;;0;;;0;  -   -;  -   -;;KZM;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;08.02.2012;01/007-SRV-CTS-01 # cad2;08.02.2012;
40.10.3198;STAHLROHR STARKW.;Stahlrohr starkw. nahtl. E355 (St. 52);Ø82.5/14.2;Länge 127mm;0;;;;RO00;RO00;RO00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;E355;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;05.11.2012;16.01.2014;  -   -;20;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;2;0;0;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;10.02.2012;01/007-SRV-CTS-01 # cad2;10.02.2012;
40.10.3199;STAHLROHR PRÄZ.;Stahlrohr präz. nahtl. E235 (St 35);Ø34/4.5;Länge 60mm;0;;;;RO00;RO00;RO00;HF;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;S235JRG2;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;05.11.2012;21.01.2014;  -   -;4.67;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;6000;0;2.04;2;30;24;0;0;;0;;;0;  -   -;  -   -;;KZM;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;13.02.2012;01/007-SRV-CTS-01 # cad2;13.02.2012;
40.10.3200;STAHLROHR PRÄZ.;Stahlrohr präz. nahtl. E235 (St 35);Ø25/2.5;;0;;;;RO00;RO00;RO00;HF;;0;0;0;0;0;0;0;0;1;m;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;27.02.2012;21.01.2014;  -   -;6.26;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;KZM;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;14.02.2012;01/007-SRV-CTS-01 # cad2;14.02.2012;
40.10.3201;STAHLROHR  SIEDEROHR V;Siederohr St. 37;Ø82.5/3.2;Länge 500mm;0;;;;RO00;RO00;RO00;HF;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;22.02.2016;15.03.2017;  -   -;11.5;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;0;0;0;;0;0;0;0;;0;;;0;  -   -;  -   -;;KZM;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;14.02.2012;01/007-SRV-CTS-01 # cad2;14.02.2012;
40.10.3202;STAHLROHR GAS&WASSERL.;Gas-und Wasserleitungsrohr geschw, St-37;"1"" (Ø33.7/3.25)";;0;;;;RO00;RO00;RO00;HF;;0;0;0;0;0;0;0;0;1;m;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;24.11.2020;04.01.2021;  -   -;72.67;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;23.09.2010;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;6000;12.13;0;2;26.9;2.65;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;S1;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;30.03.2012;01/004-N7-12 # rschuepbach;07.09.2015;
40.10.3202_V;STAHLROHR GAS&WASSERL.;Gas-und Wasserleitungsrohr geschw, St-37;"1"" (Ø33.7/3.25)";verzinkt;0;;;;RO00;RO00;RO00;HF;;0;0;0;0;0;0;0;0;1;m;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;15.09.2015;  -   -;  -   -;5.2;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;23.09.2010;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;6000;12.13;0;2;26.9;2.65;0;0;;0;;;0;  -   -;  -   -;;;0;  -   -;;0;;0;0;;0;S1;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;  -   -;;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/004-N7-12 # rschuepbach;07.09.2015;01/004-N7-12 # rschuepbach;07.09.2015;
40.10.3203;STAHLROHR PRÄZ.;Stahlrohr präz. nahtl. E235 (St 35);Ø26/3;Länge: 400mm;0;;;;RO00;RO00;RO00;ROH;;0;0;0;0;0;0;0;0;1;Stk.;;;;;;;;;;WAHR;WAHR;WAHR;0;0;0;0;0;0;1;S235JRG2;;1;;;;0;;;0;;;0;;;0;;;0;;;;;;;;;12.06.2018;01.11.2018;  -   -;8.9;81001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WAHR;WAHR;FALSCH;;;0;0;0;0;0;  -   -;  -   -;  -   -;;0;0;0;0;;;;0;0;1;0;0;0;;;;6000;3;2.04;2;30;24;0;0;;0;;;0;  -   -;  -   -;;KZM;0;  -   -;;0;;0;0;;0;;0;0;0;FALSCH;;0;;0;;0;;0;;0;0;0;;0;0;0;;0;;0;;0;;0;FALSCH;0;0;0;0;;;;;;;;;;0;FALSCH;0;;FALSCH;FALSCH;28.01.2024;M;;WAHR;;;;;;;;0;0;0;;;;;;;;;;;;;0;  -   -;  -   -;;;;  -   -;0;0;  -   -;0;FALSCH;0;WAHR;;;0;;0;;0;01/007-SRV-CTS-01 # cad2;30.03.2012;03/001-JOS-NB09 # mbichsel;05.11.2018;
